original_path,size_bytes,decision
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/_p_r_e_p.cpython-312.pyc,834,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/_p_r_o_p.cpython-312.pyc,698,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/_s_b_i_x.cpython-312.pyc,6259,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/_t_r_a_k.cpython-312.pyc,15566,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/_v_h_e_a.cpython-312.pyc,5945,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/_v_m_t_x.cpython-312.pyc,926,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/tables/__pycache__/__init__.cpython-312.pyc,3769,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/ttCollection.py,3963,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/ttFont.py,62912,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/ttGlyphSet.py,17476,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/ttVisitor.py,1025,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/woff2.py,60921,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__init__.py,661,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__main__.py,4733,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/macUtils.cpython-312.pyc,2715,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/removeOverlaps.cpython-312.pyc,15465,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/reorderGlyphs.cpython-312.pyc,13306,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/scaleUpem.cpython-312.pyc,18240,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/sfnt.cpython-312.pyc,30169,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/standardGlyphOrder.cpython-312.pyc,2347,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/ttCollection.cpython-312.pyc,5750,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/ttFont.cpython-312.pyc,81150,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/ttGlyphSet.cpython-312.pyc,25362,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/ttVisitor.cpython-312.pyc,1684,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/woff2.cpython-312.pyc,73156,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/__init__.cpython-312.pyc,1459,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttLib/__pycache__/__main__.cpython-312.pyc,5411,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ttx.py,17277,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/converters.py,13444,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/errors.py,845,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/etree.py,231,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/filenames.py,10654,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/glifLib.py,77495,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/kerning.py,4836,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/plistlib.py,1510,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/pointPen.py,244,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/utils.py,3192,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/validators.py,31991,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__init__.py,98981,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/converters.cpython-312.pyc,13204,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/errors.cpython-312.pyc,1442,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/etree.cpython-312.pyc,440,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/filenames.cpython-312.pyc,9116,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/glifLib.cpython-312.pyc,82662,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/kerning.cpython-312.pyc,4704,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/plistlib.cpython-312.pyc,2247,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/pointPen.cpython-312.pyc,456,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/utils.cpython-312.pyc,5161,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/validators.cpython-312.pyc,30886,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/ufoLib/__pycache__/__init__.cpython-312.pyc,98567,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicode.py,1237,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/Blocks.py,33139,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/Mirrored.py,9242,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/OTTags.py,1196,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/ScriptExtensions.py,28647,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/Scripts.py,131148,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__init__.py,9085,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__pycache__/Blocks.cpython-312.pyc,8647,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__pycache__/Mirrored.cpython-312.pyc,12047,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__pycache__/OTTags.cpython-312.pyc,971,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__pycache__/ScriptExtensions.cpython-312.pyc,10414,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__pycache__/Scripts.cpython-312.pyc,24089,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/unicodedata/__pycache__/__init__.cpython-312.pyc,8614,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/build.py,2089,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/map.py,3482,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/plan.py,27354,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/unbuild.py,10517,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__init__.py,0,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__main__.py,1770,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__pycache__/build.cpython-312.pyc,3156,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__pycache__/map.cpython-312.pyc,5058,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__pycache__/plan.cpython-312.pyc,29893,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__pycache__/unbuild.cpython-312.pyc,12117,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__pycache__/__init__.cpython-312.pyc,196,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avar/__pycache__/__main__.cpython-312.pyc,2569,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/avarPlanner.py,109,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/builder.py,6609,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/cff.py,22901,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/errors.py,6934,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/featureVars.py,26180,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/hvar.py,3695,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/featureVars.py,7110,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/names.py,14950,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/solver.py,11002,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__init__.py,75423,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__main__.py,104,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__pycache__/featureVars.cpython-312.pyc,7043,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__pycache__/names.cpython-312.pyc,18142,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__pycache__/solver.cpython-312.pyc,4630,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__pycache__/__init__.cpython-312.pyc,83957,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/instancer/__pycache__/__main__.cpython-312.pyc,388,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/interpolatable.py,45227,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/interpolatableHelpers.py,10286,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/interpolatablePlot.py,44272,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/interpolatableTestContourOrder.py,2970,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/interpolatableTestStartingPoint.py,4364,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/interpolate_layout.py,3689,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/iup.c,835847,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/iup.cpython-312-x86_64-linux-gnu.so,1650312,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/iup.py,14984,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/merger.py,60802,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/models.py,22910,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/multiVarStore.py,8305,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/mutator.py,19804,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/fontTools/varLib/mvar.py,2449,excluded: virtual environment/cache/binary dependency
